rsm_name,customer_segment,support_status,credential,state,years_in_practice,practice_structure,referral_source,tests_interested_in,competitors_used,samples_per_week,hs_latest_source,customer_count,revenue,revenue_per_customer
Andrea Whitmarsh,Existing (Pre-2025),No Support,DC,UT,4-10 years,null,null,null,Cyrex Labs,1-3,DIRECT_TRAFFIC,2,3070.0,1535.0
Andrea Whitmarsh,Existing (Pre-2025),With Support,NP,WY,0-3 years,null,Practitioner Referral,Gut Health;Neural Health;Toxins;Nutrients;Autoimmune;Cardiovascular Health;Food Reactions;Hormones;Infections;Longevity,null,4-10,DIRECT_TRAFFIC,1,2980.0,2980.0
Andrea Whitmarsh,Existing (Pre-2025),No Support,MD,UT,4-10 years,null,null,null,null,1-3,DIRECT_TRAFFIC,1,2975.48,2975.48
Andrea Whitmarsh,Existing (Pre-2025),No Support,MD,NV,null,null,null,null,null,null,OFFLINE,2,2950.0,1475.0
Andrea Whitmarsh,Existing (Pre-2025),No Support,Others,CO,11+ years,null,Practitioner Referral,null,Diagnostic Solutions;Doctors Data;Genova;Great Plans/Mosaic;Dutch,1-3,DIRECT_TRAFFIC,1,2910.0,2910.0
Andrea Whitmarsh,Existing (Pre-2025),With Support,ND,NV,null,null,null,null,null,null,OFFLINE,2,2900.0,1450.0
Andrea Whitmarsh,Existing (Pre-2025),With Support,DC,CO,11+ years,null,Practitioner Referral,Toxins;Hormones;Gut Health,BiomeFX;Microbiome Labs,1-3,DIRECT_TRAFFIC,1,2788.0,2788.0
Andrea Whitmarsh,Existing (Pre-2025),With Support,ND,CO,11+ years,null,null,Gut Health;Food Reactions;Hormones;Nutrients,null,1-3,EMAIL_MARKETING,1,2582.49,2582.49
Andrea Whitmarsh,Existing (Pre-2025),No Support,Others,CO,0-3 years,null,null,null,Genova;Great Plans/Mosaic;Diagnostic Solutions;Doctors Data,4-10,DIRECT_TRAFFIC,1,2566.44,2566.44
Andrea Whitmarsh,Existing (Pre-2025),With Support,Others,UT,11+ years,null,Patient Requested Testing,Gut Health;Cardiovascular Health;Neural Health;Hormones;Toxins;Nutrients;Infections;Longevity,null,1-3,EMAIL_MARKETING,1,2540.0,2540.0
Andrea Whitmarsh,Existing (Pre-2025),No Support,DC,UT,null,null,null,null,null,null,OFFLINE,1,2500.0,2500.0
Andrea Whitmarsh,Existing (Pre-2025),No Support,RD,UT,4-10 years,null,null,null,null,null,ORGANIC_SEARCH,1,2500.0,2500.0
Andrea Whitmarsh,Existing (Pre-2025),With Support,ND,WY,4-10 years,null,null,null,SpectraCell;Microbiome Labs;Doctors Data;Cyrex Labs;Genova;Great Plans/Mosaic;Oxford/MRT;ZRT;BiomeFX;Dutch;IGeneX;Cell Science Systems;Diagnostic Solutions,1-3,DIRECT_TRAFFIC,1,2388.98,2388.98
Andrea Whitmarsh,Existing (Pre-2025),No Support,ND,UT,4-10 years,null,null,null,null,1-3,DIRECT_TRAFFIC,1,2341.13,2341.13
Andrea Whitmarsh,Existing (Pre-2025),With Support,MD,CO,11+ years,null,null,null,Great Plans/Mosaic;Doctors Data,1-3,PAID_SEARCH,1,2320.0,2320.0
Andrea Whitmarsh,Existing (Pre-2025),With Support,DO,NV,11+ years,null,Practitioner Referral,null,IGeneX;Doctors Data;SpectraCell;ZRT;Genova;Great Plans/Mosaic,11-20,DIRECT_TRAFFIC,1,2300.0,2300.0
Andrea Whitmarsh,Existing (Pre-2025),With Support,Others,NV,4-10 years,null,Practitioner Referral,Gut Health;Neural Health;Toxins;Nutrients;Longevity;Hormones;Food Reactions,null,1-3,DIRECT_TRAFFIC,1,2300.0,2300.0
Andrea Whitmarsh,Existing (Pre-2025),No Support,Others,CO,0-3 years,null,Practitioner Referral,null,null,1-3,DIRECT_TRAFFIC,1,2280.0,2280.0
Andrea Whitmarsh,Existing (Pre-2025),No Support,DC,CO,4-10 years,null,null,null,null,1-3,DIRECT_TRAFFIC,1,2253.63,2253.63
Andrea Whitmarsh,Existing (Pre-2025),No Support,Others,NV,11+ years,null,null,null,Genova;SpectraCell;IGeneX;Diagnostic Solutions;Doctors Data;Oxford/MRT,1-3,DIRECT_TRAFFIC,1,2125.29,2125.29
Andrea Whitmarsh,Existing (Pre-2025),No Support,NP,CO,null,null,null,NutriProZ;Regenere,null,null,DIRECT_TRAFFIC,1,2105.65,2105.65
Andrea Whitmarsh,Existing (Pre-2025),No Support,DC,UT,null,null,Practitioner Referral,Gut Health;Neural Health;Toxins;Nutrients;Autoimmune;Longevity;Infections;Hormones;Food Reactions;Cardiovascular Health,null,null,DIRECT_TRAFFIC,1,2080.0,2080.0
Andrea Whitmarsh,Existing (Pre-2025),No Support,ND,CO,4-10 years,null,Conference/Event,null,null,1-3,ORGANIC_SEARCH,1,2000.0,2000.0
Andrea Whitmarsh,Existing (Pre-2025),No Support,ND,CO,null,null,Conference/Event,null,null,null,OFFLINE,1,1970.0,1970.0
Andrea Whitmarsh,Existing (Pre-2025),No Support,MD,CO,4-10 years,null,Practitioner Referral,null,null,1-3,DIRECT_TRAFFIC,1,1960.0,1960.0
Andrea Whitmarsh,Existing (Pre-2025),With Support,NP,CO,4-10 years,Pay-for-Service,Other,Gut Health; Toxins; Neural Health; Nutrients; Autoimmune; Cardiovascular Health; Food Reactions; Hormones; Infections; Longevity,null,1-3,DIRECT_TRAFFIC,1,1959.0,1959.0
Andrea Whitmarsh,Existing (Pre-2025),With Support,NP,UT,11+ years,null,null,null,null,1-3,DIRECT_TRAFFIC,1,1880.0,1880.0
Andrea Whitmarsh,Existing (Pre-2025),With Support,Others,NV,4-10 years,null,null,null,null,null,DIRECT_TRAFFIC,1,1805.69,1805.69
Andrea Whitmarsh,Existing (Pre-2025),With Support,DC,CO,null,null,null,null,null,null,REFERRALS,1,1768.37,1768.37
Andrea Whitmarsh,Existing (Pre-2025),No Support,MD,CO,null,null,null,null,null,null,EMAIL_MARKETING,1,1740.0,1740.0
Andrea Whitmarsh,Existing (Pre-2025),With Support,Others,CO,4-10 years,null,null,Food Reactions,null,1-3,REFERRALS,1,1712.99,1712.99
Andrea Whitmarsh,Existing (Pre-2025),With Support,ND,UT,11+ years,null,Practitioner Referral,Gut Health;Neural Health;Toxins;Nutrients;Autoimmune;Longevity;Infections;Hormones;Food Reactions;Cardiovascular Health,Diagnostic Solutions;IGeneX;Cyrex Labs;Doctors Data;SpectraCell;Genova;Great Plans/Mosaic,4-10,DIRECT_TRAFFIC,1,1704.0,1704.0
Andrea Whitmarsh,Existing (Pre-2025),With Support,MD,NV,11+ years,null,Conference/Event,Gut Health;Nutrients;Toxins;Autoimmune;Longevity;Hormones;Food Reactions;Cardiovascular Health,null,1-3,DIRECT_TRAFFIC,1,1680.0,1680.0
Andrea Whitmarsh,Existing (Pre-2025),With Support,NP,CO,null,null,Vibrant Sales Rep,Infections,null,null,DIRECT_TRAFFIC,1,1670.0,1670.0
Andrea Whitmarsh,Existing (Pre-2025),With Support,NP,CO,11+ years,null,null,null,null,11-20,DIRECT_TRAFFIC,1,1660.0,1660.0
Andrea Whitmarsh,Existing (Pre-2025),No Support,MD,UT,4-10 years,null,Practitioner Referral,Infections,null,null,DIRECT_TRAFFIC,1,1620.0,1620.0
Andrea Whitmarsh,Existing (Pre-2025),With Support,NP,CO,4-10 years,null,null,null,null,4-10,DIRECT_TRAFFIC,1,1580.0,1580.0
Andrea Whitmarsh,Existing (Pre-2025),With Support,ND,CO,11+ years,null,Practitioner Referral,null,null,null,DIRECT_TRAFFIC,1,1560.0,1560.0
Andrea Whitmarsh,Existing (Pre-2025),With Support,NP,CO,4-10 years,null,Conference/Event,Gut Health;Cardiovascular Health;Neural Health;Food Reactions;Toxins;Hormones;Nutrients;Infections;Autoimmune;Longevity,Dutch;Genova,1-3,DIRECT_TRAFFIC,1,1410.0,1410.0
Andrea Whitmarsh,Existing (Pre-2025),With Support,Others,UT,4-10 years,null,null,null,null,null,EMAIL_MARKETING,1,1390.0,1390.0
Andrea Whitmarsh,Existing (Pre-2025),No Support,NP,NV,4-10 years,null,null,null,null,1-3,DIRECT_TRAFFIC,1,1300.93,1300.93
Andrea Whitmarsh,Existing (Pre-2025),No Support,Others,CO,0-3 years,null,Practitioner Referral,Infections,null,4-10,DIRECT_TRAFFIC,1,1282.66,1282.66
Andrea Whitmarsh,Existing (Pre-2025),With Support,RD,UT,null,null,null,null,null,null,EMAIL_MARKETING,1,1282.23,1282.23
Andrea Whitmarsh,Existing (Pre-2025),With Support,Others,NV,null,null,null,null,null,null,OFFLINE,1,1268.75,1268.75
Andrea Whitmarsh,Existing (Pre-2025),No Support,ND,FL,null,null,null,null,null,null,OFFLINE,1,1260.0,1260.0
Andrea Whitmarsh,Existing (Pre-2025),With Support,RD,CO,0-3 years,null,null,null,null,null,EMAIL_MARKETING,1,1250.0,1250.0
Andrea Whitmarsh,Existing (Pre-2025),With Support,NP,UT,11+ years,null,Conference/Event,Gut Health;Hormones,null,1-3,DIRECT_TRAFFIC,1,1220.0,1220.0
Andrea Whitmarsh,Existing (Pre-2025),With Support,Others,CO,0-3 years,null,Practitioner Referral,null,null,1-3,ORGANIC_SEARCH,1,1170.0,1170.0
Andrea Whitmarsh,Existing (Pre-2025),No Support,ND,CO,4-10 years,null,null,null,null,null,DIRECT_TRAFFIC,1,1100.0,1100.0
Andrea Whitmarsh,Existing (Pre-2025),With Support,Others,NV,0-3 years,null,Other,null,Dutch;Doctors Data;Genova;Diagnostic Solutions,1-3,DIRECT_TRAFFIC,1,1040.0,1040.0
Andrea Whitmarsh,Existing (Pre-2025),No Support,NP,CO,0-3 years,null,Practitioner Referral,null,Genova;Doctors Data;Dutch,1-3,DIRECT_TRAFFIC,1,1040.0,1040.0
Andrea Whitmarsh,Existing (Pre-2025),With Support,NP,UT,0-3 years,null,null,Toxins;Infections,null,null,DIRECT_TRAFFIC,1,998.0,998.0
Andrea Whitmarsh,Existing (Pre-2025),No Support,DC,NV,null,null,null,null,null,null,OFFLINE,2,980.0,490.0
Andrea Whitmarsh,Existing (Pre-2025),No Support,NP,UT,null,null,null,null,null,null,DIRECT_TRAFFIC,1,965.18,965.18
Andrea Whitmarsh,Existing (Pre-2025),No Support,Others,CO,null,null,null,Hormones,null,null,EMAIL_MARKETING,1,949.19,949.19
Andrea Whitmarsh,Existing (Pre-2025),With Support,NP,CO,null,null,null,null,null,null,DIRECT_TRAFFIC,1,900.0,900.0
Andrea Whitmarsh,Existing (Pre-2025),No Support,DC,CO,11+ years,null,Conference/Event,Gut Health,null,1-3,DIRECT_TRAFFIC,1,894.49,894.49
Andrea Whitmarsh,Existing (Pre-2025),No Support,NP,CO,4-10 years,null,Conference/Event,Gut Health; Neural Health; Toxins; Nutrients; Autoimmune; Longevity; Infections; Hormones; Food Reactions; Cardiovascular Health,null,null,DIRECT_TRAFFIC,1,881.32,881.32
Andrea Whitmarsh,Existing (Pre-2025),No Support,Others,CO,null,null,null,null,null,null,DIRECT_TRAFFIC,1,870.0,870.0
Andrea Whitmarsh,Existing (Pre-2025),No Support,MD,CO,11+ years,null,Practitioner Referral,Food Reactions,Dutch;ZRT;Doctors Data;Genova;Great Plans/Mosaic,1-3,DIRECT_TRAFFIC,1,850.0,850.0
Andrea Whitmarsh,Existing (Pre-2025),With Support,NP,CO,11+ years,null,Practitioner Referral,null,Dutch,11-20,DIRECT_TRAFFIC,1,850.0,850.0
Andrea Whitmarsh,Existing (Pre-2025),No Support,DC,CO,0-3 years,null,Other,Nutrients;Hormones;Neural Health;Gut Health;Food Reactions,null,null,DIRECT_TRAFFIC,1,840.0,840.0
Andrea Whitmarsh,Existing (Pre-2025),No Support,Others,UT,null,null,Other,null,null,null,OFFLINE,1,839.0,839.0
Andrea Whitmarsh,Existing (Pre-2025),No Support,MD,NV,11+ years,null,Patient Requested Testing,Gut Health;Nutrients,null,1-3,DIRECT_TRAFFIC,1,807.21,807.21
Andrea Whitmarsh,Existing (Pre-2025),With Support,Others,CO,0-3 years,null,Practitioner Referral,Toxins,Dutch;ZRT,1-3,DIRECT_TRAFFIC,1,760.0,760.0
Andrea Whitmarsh,Existing (Pre-2025),No Support,MD,NV,null,null,Patient Requested Testing,null,null,null,ORGANIC_SEARCH,1,742.25,742.25
Andrea Whitmarsh,Existing (Pre-2025),No Support,DC,NV,11+ years,null,Patient Requested Testing,null,Cyrex Labs;Doctors Data;Dutch;Genova;Great Plans/Mosaic,1-3,DIRECT_TRAFFIC,1,700.0,700.0
Andrea Whitmarsh,Existing (Pre-2025),With Support,Others,CO,11+ years,null,Practitioner Referral,Gut Health;Toxins;Cardiovascular Health;Hormones;Autoimmune,Dutch;Boston Heart;Great Plans/Mosaic;Microbiome Labs,1-3,EMAIL_MARKETING,1,700.0,700.0
Andrea Whitmarsh,Existing (Pre-2025),With Support,Others,NV,4-10 years,null,null,null,Diagnostic Solutions;ZRT;Great Plans/Mosaic;Genova;Dutch;Oxford/MRT;Doctors Data,1-3,EMAIL_MARKETING,1,700.0,700.0
Andrea Whitmarsh,Existing (Pre-2025),No Support,Others,NV,11+ years,null,null,null,null,null,REFERRALS,1,695.91,695.91
Andrea Whitmarsh,Existing (Pre-2025),With Support,DC,CO,4-10 years,null,null,Gut Health,null,1-3,ORGANIC_SEARCH,1,680.0,680.0
Andrea Whitmarsh,Existing (Pre-2025),No Support,DC,CO,null,null,null,null,null,null,EMAIL_MARKETING,1,657.8,657.8
Andrea Whitmarsh,Existing (Pre-2025),No Support,Others,CO,4-10 years,null,null,null,Genova;Great Plans/Mosaic,1-3,DIRECT_TRAFFIC,1,650.0,650.0
Andrea Whitmarsh,Existing (Pre-2025),With Support,MD,NV,null,null,null,null,null,null,EMAIL_MARKETING,1,646.0,646.0
Andrea Whitmarsh,Existing (Pre-2025),No Support,DC,UT,null,null,null,null,null,null,DIRECT_TRAFFIC,1,630.36,630.36
Andrea Whitmarsh,Existing (Pre-2025),With Support,Others,UT,11+ years,null,null,null,Diagnostic Solutions;Dutch;Great Plans/Mosaic,1-3,DIRECT_TRAFFIC,1,619.65,619.65
Andrea Whitmarsh,Existing (Pre-2025),With Support,Others,CO,11+ years,null,null,NutriProZ;Toxins,null,1-3,ORGANIC_SEARCH,1,600.0,600.0
Andrea Whitmarsh,Existing (Pre-2025),With Support,Others,UT,4-10 years,null,null,null,null,1-3,DIRECT_TRAFFIC,1,600.0,600.0
Andrea Whitmarsh,Existing (Pre-2025),No Support,DC,CO,4-10 years,null,Practitioner Referral,Gut Health;Autoimmune;Food Reactions;Infections;Longevity;Nutrients;Toxins;Neural Health,Cyrex Labs;Great Plans/Mosaic,1-3,DIRECT_TRAFFIC,1,561.51,561.51
Andrea Whitmarsh,Existing (Pre-2025),No Support,MD,CO,11+ years,null,Conference/Event,null,null,null,EMAIL_MARKETING,1,520.0,520.0
Andrea Whitmarsh,Existing (Pre-2025),No Support,RD,CO,4-10 years,null,Practitioner Referral,null,Dutch;Microbiome Labs;Diagnostic Solutions,4-10,DIRECT_TRAFFIC,1,520.0,520.0
Andrea Whitmarsh,Existing (Pre-2025),No Support,Others,CO,0-3 years,null,Conference/Event,null,Great Plans/Mosaic;Genova;Doctors Data;Dutch;Diagnostic Solutions,null,PAID_SEARCH,1,520.0,520.0
Andrea Whitmarsh,Existing (Pre-2025),With Support,RD,WY,null,null,null,null,null,null,EMAIL_MARKETING,1,520.0,520.0
Andrea Whitmarsh,Existing (Pre-2025),No Support,NP,CO,null,null,null,null,null,null,OFFLINE,1,520.0,520.0
Andrea Whitmarsh,Existing (Pre-2025),With Support,Others,WY,null,null,Vibrant Sales Rep,Toxins,Dutch;Great Plans/Mosaic,null,EMAIL_MARKETING,1,520.0,520.0
Andrea Whitmarsh,Existing (Pre-2025),No Support,ND,NV,11+ years,null,Patient Requested Testing,Gut Health;Toxins;Autoimmune;Food Reactions,Diagnostic Solutions;Dutch;Cyrex Labs;Doctors Data;SpectraCell;Genova;Great Plans/Mosaic;Oxford/MRT,4-10,DIRECT_TRAFFIC,1,520.0,520.0
Andrea Whitmarsh,Existing (Pre-2025),With Support,DC,CO,null,null,null,null,null,null,EMAIL_MARKETING,1,500.0,500.0
Andrea Whitmarsh,Existing (Pre-2025),With Support,RD,UT,4-10 years,null,null,null,Dutch;Diagnostic Solutions,null,ORGANIC_SEARCH,1,500.0,500.0
Andrea Whitmarsh,Existing (Pre-2025),With Support,NP,UT,11+ years,null,null,Gut Health;Food Reactions;Toxins;Hormones;Nutrients;Autoimmune;Infections;Neural Health;Cardiovascular Health;Longevity,null,1-3,EMAIL_MARKETING,1,500.0,500.0
Andrea Whitmarsh,Existing (Pre-2025),No Support,RD,CO,11+ years,null,null,null,null,1-3,PAID_SEARCH,1,475.57,475.57
Andrea Whitmarsh,Existing (Pre-2025),No Support,DC,CO,null,null,Practitioner Referral,null,null,null,DIRECT_TRAFFIC,1,440.0,440.0
Andrea Whitmarsh,Existing (Pre-2025),No Support,DC,CO,null,null,null,NutriProZ;Autoimmune;Infections;Nutrients;Hormones;Toxins;Neural Health;Gut Health,null,null,OFFLINE,1,420.0,420.0
Andrea Whitmarsh,Existing (Pre-2025),No Support,MD,CO,11+ years,null,null,null,Genova;Great Plans/Mosaic;Dutch,1-3,DIRECT_TRAFFIC,1,420.0,420.0
Andrea Whitmarsh,Existing (Pre-2025),With Support,MD,WY,null,null,null,null,null,null,OFFLINE,1,407.45,407.45
Andrea Whitmarsh,Existing (Pre-2025),No Support,MD,CO,null,null,Practitioner Referral,null,null,null,DIRECT_TRAFFIC,1,380.0,380.0
Andrea Whitmarsh,Existing (Pre-2025),With Support,Others,CO,11+ years,null,null,null,Diagnostic Solutions;Dutch,1-3,DIRECT_TRAFFIC,1,364.23,364.23
Andrea Whitmarsh,Existing (Pre-2025),No Support,DC,CO,null,null,null,null,null,null,DIRECT_TRAFFIC,1,363.45,363.45
Andrea Whitmarsh,Existing (Pre-2025),With Support,NP,WY,4-10 years,null,null,null,null,4-10,EMAIL_MARKETING,1,360.0,360.0
Andrea Whitmarsh,Existing (Pre-2025),No Support,DO,CO,11+ years,null,Google Search,null,null,null,ORGANIC_SEARCH,1,320.0,320.0
Andrea Whitmarsh,Existing (Pre-2025),No Support,Others,CO,null,null,Practitioner Referral,Infections;Longevity;Food Reactions,null,null,DIRECT_TRAFFIC,1,270.0,270.0
Andrea Whitmarsh,Existing (Pre-2025),No Support,Others,WY,null,null,Practitioner Referral,Gut Health,null,null,OFFLINE,1,270.0,270.0
Andrea Whitmarsh,Existing (Pre-2025),No Support,DC,UT,11+ years,null,null,null,null,1-3,PAID_SEARCH,1,238.47,238.47
Andrea Whitmarsh,Existing (Pre-2025),With Support,NP,UT,4-10 years,null,null,null,null,21+,REFERRALS,1,200.0,200.0
Andrea Whitmarsh,One-Timer (2025),No Support,Others,CO,11+ years,null,Practitioner Referral,null,null,1-3,PAID_SEARCH,1,2578.98,2578.98
Andrea Whitmarsh,One-Timer (2025),With Support,NP,UT,0-3 years,null,Google Search,Gut Health;Neural Health;Toxins;Infections;Hormones;Food Reactions;Cardiovascular Health;Longevity;Nutrients;Autoimmune,Dutch;IGeneX,11-20,DIRECT_TRAFFIC,1,1330.0,1330.0
Andrea Whitmarsh,One-Timer (2025),With Support,DO,WY,11+ years,null,Practitioner Referral,null,null,1-3,DIRECT_TRAFFIC,1,1307.44,1307.44
Andrea Whitmarsh,One-Timer (2025),With Support,MD,NV,11+ years,null,Patient Requested Testing,Gut Health;Cardiovascular Health;Neural Health;Food Reactions;Toxins;Longevity;Autoimmune;Infections;Nutrients;Hormones,null,1-3,ORGANIC_SEARCH,1,1170.0,1170.0
Andrea Whitmarsh,One-Timer (2025),With Support,NP,CO,null,null,null,null,null,null,OFFLINE,2,1125.0,562.5
Andrea Whitmarsh,One-Timer (2025),With Support,Others,UT,0-3 years,null,Google Search,Gut Health;Neural Health;Toxins;Nutrients;Autoimmune;Cardiovascular Health;Food Reactions;Hormones;Infections;Longevity,Diagnostic Solutions;IGeneX;Dutch;BiomeFX;SpectraCell;Microbiome Labs;Doctors Data;Cyrex Labs;Genova;Great Plans/Mosaic;Boston Heart;Oxford/MRT;ZRT;Cell Science Systems,1-3,EMAIL_MARKETING,1,1100.0,1100.0
Andrea Whitmarsh,One-Timer (2025),With Support,MD,CO,null,null,Vibrant Sales Rep,Gut Health;Nutrients;Autoimmune;Cardiovascular Health;Food Reactions;Hormones,null,null,ORGANIC_SEARCH,1,1100.0,1100.0
Andrea Whitmarsh,One-Timer (2025),With Support,DO,CO,null,null,Patient Requested Testing,Gut Health;Neural Health;Autoimmune,null,null,PAID_SEARCH,1,1090.0,1090.0
Andrea Whitmarsh,One-Timer (2025),With Support,DC,CO,null,null,Practitioner Referral,Gut Health;Neural Health;Toxins;Nutrients;Autoimmune;Longevity;Infections;Hormones;Food Reactions;Cardiovascular Health,null,null,DIRECT_TRAFFIC,1,1000.0,1000.0
Andrea Whitmarsh,One-Timer (2025),With Support,Others,NV,11+ years,null,Practitioner Referral,Gut Health;Neural Health;Food Reactions;Toxins;Hormones;Nutrients;Infections;Autoimmune;Longevity;Cardiovascular Health,null,null,DIRECT_TRAFFIC,1,990.0,990.0
Andrea Whitmarsh,One-Timer (2025),With Support,DO,CO,4-10 years,null,Patient Requested Testing,Infections,null,1-3,DIRECT_TRAFFIC,1,980.0,980.0
Andrea Whitmarsh,One-Timer (2025),With Support,Others,CO,4-10 years,null,Practitioner Referral,null,Dutch,1-3,DIRECT_TRAFFIC,1,980.0,980.0
Andrea Whitmarsh,One-Timer (2025),No Support,DC,UT,null,null,Patient Requested Testing,Cardiovascular Health;Food Reactions;Hormones;Infections;Longevity;Autoimmune;Nutrients;Toxins;Neural Health;Gut Health,null,null,PAID_SEARCH,1,980.0,980.0
Andrea Whitmarsh,One-Timer (2025),With Support,Others,UT,I'm not yet in practice,null,null,Gut Health;Neural Health;Toxins;Nutrients;Autoimmune;Cardiovascular Health;Food Reactions;Hormones;Infections;Longevity,null,1-3,REFERRALS,1,980.0,980.0
Andrea Whitmarsh,One-Timer (2025),With Support,MD,CO,null,null,null,null,null,null,OFFLINE,2,950.0,475.0
Andrea Whitmarsh,One-Timer (2025),With Support,Others,NV,4-10 years,null,Google Search,Cardiovascular Health;Food Reactions;Gut Health;Regenere;Toxins,Genova;Diagnostic Solutions,4-10,REFERRALS,1,870.0,870.0
Andrea Whitmarsh,One-Timer (2025),With Support,DC,CO,11+ years,null,Patient Requested Testing,Gut Health;Cardiovascular Health;Neural Health;Food Reactions;Toxins;Hormones;Nutrients;Infections;Autoimmune;Longevity,Diagnostic Solutions;Dutch;Genova,4-10,DIRECT_TRAFFIC,1,850.0,850.0
Andrea Whitmarsh,One-Timer (2025),With Support,NP,CO,null,null,Patient Requested Testing,Gut Health;Nutrients;Toxins,null,null,PAID_SEARCH,1,810.0,810.0
Andrea Whitmarsh,One-Timer (2025),No Support,MD,US_OTHER,null,null,null,null,null,null,OFFLINE,2,775.9,387.95
Andrea Whitmarsh,One-Timer (2025),With Support,NP,NV,0-3 years,null,Google Search,Gut Health;Toxins;Nutrients;Longevity;Infections;Hormones;Cardiovascular Health;Food Reactions,null,1-3,PAID_SEARCH,1,760.0,760.0
Andrea Whitmarsh,One-Timer (2025),No Support,RD,CO,4-10 years,null,Practitioner Referral,null,null,null,PAID_SEARCH,1,700.0,700.0
Andrea Whitmarsh,One-Timer (2025),With Support,Others,NV,null,null,Google Search,Gut Health;Hormones;Toxins;Longevity,null,null,DIRECT_TRAFFIC,1,700.0,700.0
Andrea Whitmarsh,One-Timer (2025),With Support,DO,CO,0-3 years,null,Social Media,Gut Health;Cardiovascular Health;Neural Health;Food Reactions;Toxins;Hormones;Nutrients;Infections;Autoimmune;Longevity,Doctors Data;Genova;Dutch;Diagnostic Solutions,1-3,DIRECT_TRAFFIC,1,670.0,670.0
Andrea Whitmarsh,One-Timer (2025),With Support,Others,CO,11+ years,null,Conference/Event,Toxins;Hormones;Longevity;Neural Health;Nutrients,null,null,EMAIL_MARKETING,1,660.0,660.0
Andrea Whitmarsh,One-Timer (2025),With Support,DC,NV,null,null,Patient Requested Testing,Neural Health;Gut Health;Autoimmune;Toxins;Infections,null,null,DIRECT_TRAFFIC,1,630.0,630.0
Andrea Whitmarsh,One-Timer (2025),No Support,NP,CO,4-10 years,null,Practitioner Referral,Gut Health;Longevity;Infections;Hormones;Cardiovascular Health;Food Reactions;Neural Health;Toxins;Nutrients;Autoimmune,Boston Heart;Great Plans/Mosaic,1-3,DIRECT_TRAFFIC,1,604.78,604.78
Andrea Whitmarsh,One-Timer (2025),With Support,DC,NV,4-10 years,null,Conference/Event,Autoimmune;Nutrients;Toxins;Neural Health;Gut Health;Cardiovascular Health;Food Reactions;Hormones;Infections;Longevity,null,1-3,REFERRALS,1,520.0,520.0
Andrea Whitmarsh,One-Timer (2025),No Support,DC,CO,11+ years,null,Patient Requested Testing,Gut Health;Cardiovascular Health;Food Reactions;Toxins;Hormones;Nutrients;Longevity;Infections;Neural Health;Autoimmune,null,null,DIRECT_TRAFFIC,1,520.0,520.0
